output,source,target,f:sLang,f:tLang,f1:sourceCorpusPermutationsFrequencyRatio,f2:targetCorpusPermutationsFrequencyRatio,f3:sourceAlignmentMemoryFrequencyRatio,f4:targetAlignmentMemoryFrequencyRatio,f5:frequencyRatioCorpusFiltered,f6:frequencyRatioAlignmentMemoryFiltered,f7:sourceCorpusLemmaPermutationsFrequencyRatio,f8:targetCorpusLemmaPermutationsFrequencyRatio,f9:sourceAlignmentMemoryLemmaFrequencyRatio,f10:targetAlignmentMemoryLemmaFrequencyRatio,f11:lemmaFrequencyRatioCorpusFiltered,f12:lemmaFrequencyRatioAlignmentMemoryFiltered,f13:alignmentRelativeOccurrence,f14:alignmentPosition,f15:phrasePlausibility,f16:lemmaPhrasePlausibility,f17:ngramLength,f18:characterLength,f19:alignmentOccurrences,f20:lemmaAlignmentOccurrences,f21:uniqueness,f22:lemmaUniqueness
0,n:αὐτοῦ,n:has:been:revealed,ugnt,en,0.000482392667631452,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.8031189083820663,0.02363969041398812,0,0.7451255881477955,0.7034975525319087,1,0,0.0005588349628692018,0
0,n:αὐτοῦ,n:revealed:by:the,ugnt,en,0.000482392667631452,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.8771929824561404,0.02363969041398812,0,0.7451255881477955,0.7586809792414357,1,0,0.0005588349628692018,0
0,n:αὐτοῦ,n:by:the:spirit,ugnt,en,0.000482392667631452,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.9142300194931775,0.02363969041398812,0,0.7451255881477955,0.8172742621874189,1,0,0.0005588349628692018,0
0,n:αὐτοῦ,n:apostles:and:prophets,ugnt,en,0.000964785335262904,0.021505376344086023,0,0,1,0,0,0,0,0,0,0,1,0.8635477582846003,0.04727938082797624,0,0.7451255881477955,0.6027606274333495,1,0,0.0022353398514768073,0
0,n:καὶ,n:in,ugnt,en,0.01347647327546825,0.020679985979670523,0,0,1,0,0,0,0,0,0,0,1,0.1949317738791423,0.6548366797159483,0,0.9305832980305827,0.9563211398682906,1,0,0.4288110771014074,0
0,n:καὶ,n:to,ugnt,en,0.009707629054362723,0.016996600679864027,0,0,0.5,0,0,0,0,0,0,0,,0.4541910331384016,0.6149770557332384,0,0.9305832980305827,0.9563211398682906,0.5,0,0.37819677907832255,0
0,n:καὶ,n:of,ugnt,en,0.012105984467793512,0.013605442176870748,0,0,1,0,0,0,0,0,0,0,1,0.5653021442495128,0.8541347996294978,0,0.9305832980305827,0.9563211398682906,1,0,0.7295462559381223,0
0,n:καὶ,n:as,ugnt,en,0.003654636820465966,0.024132730015082957,0,0,1,0,0,0,0,0,0,0,1,0.6393762183235867,0.16513272792836958,0,0.9305832980305827,0.9563211398682906,1,0,0.02726881783306493,0
0,n:καὶ,n:to,ugnt,en,0.009707629054362723,0.016996600679864027,0,0,0.5,0,0,0,0,0,0,0,,0.8754385964912281,0.6149770557332384,0,0.9305832980305827,0.9563211398682906,0.5,0,0.37819677907832255,0
0,n:καὶ,n:his,ugnt,en,0.002512562814070352,0.012408347433728144,0,0,1,0,0,0,0,0,0,0,1,0.9902534113060428,0.1992981199135495,0,0.9305832980305827,0.9910307168245058,1,0,0.03971974060107556,0
1,n:καὶ,n:and,ugnt,en,0.028209227957971678,0.03918768840234809,0,0,1,0,0,0,0,0,0,0,1,0.8791423001949318,0.7288616956838381,0,0.9305832980305827,0.9910307168245058,1,0,0.5312393714351198,0
0,n:καὶ,n:which:in,ugnt,en,0.00011420740063956144,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.1578947368421053,0.005694231997529985,0,0.8973516328204021,0.8740314351246021,1,0,0.00003242427804169432,0
0,n:καὶ,n:not:made,ugnt,en,0.00011420740063956144,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.34307992202729043,0.005694231997529985,0,0.8973516328204021,0.8740314351246021,1,0,0.00003242427804169432,0
0,n:καὶ,n:the:sons,ugnt,en,0.00011420740063956144,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.49122807017543857,0.017082695992589957,0,0.8973516328204021,0.8740314351246021,1,0,0.00029181850237524893,0
0,n:καὶ,n:sons:of,ugnt,en,0.00011420740063956144,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.5282651072124757,0.017082695992589957,0,0.8973516328204021,0.9063387465242995,1,0,0.00029181850237524893,0
0,n:καὶ,n:as:it,ugnt,en,0.00011420740063956144,0.010752688172043012,0,0,1,0,0,0,0,0,0,0,1,0.6393762183235867,0.01138846399505997,0,0.8973516328204021,0.9738192047531431,1,0,0.0001296971121667773,0
0,n:καὶ,n:been:revealed,ugnt,en,0.00011420740063956144,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.787524366471735,0.005694231997529985,0,0.8973516328204021,0.7260156644087474,1,0,0.00003242427804169432,0
0,n:καὶ,n:the:spirit,ugnt,en,0.0009136592051164915,0.022408963585434174,0,0,1,0,0,0,0,0,0,0,1,0.898635477582846,0.04555385598023988,0,0.8973516328204021,0.8121804954817669,1,0,0.0020751537946684367,0
0,n:καὶ,n:to:his,ugnt,en,0.00045682960255824577,0.025157232704402517,0,0,1,0,0,0,0,0,0,0,1,0.9727095516569201,0.017082695992589957,0,0.8973516328204021,0.9395944271628074,1,0,0.00029181850237524893,0
0,n:καὶ,n:apostles:and,ugnt,en,0.00045682960255824577,0.028368794326241134,0,0,1,0,0,0,0,0,0,0,1,0.9161793372319688,0.017082695992589957,0,0.8973516328204021,0.7538817015540575,1,0,0.00029181850237524893,0
0,n:καὶ,n:generations:was:not,ugnt,en,0.00011420740063956144,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.26900584795321647,0.005694231997529985,0,0.7451255881477955,0.5987686089142716,1,0,0.00003242427804169432,0
0,n:καὶ,n:the:sons:of,ugnt,en,0.00011420740063956144,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.49122807017543857,0.017082695992589957,0,0.7451255881477955,0.8121804954817669,1,0,0.00029181850237524893,0
0,n:καὶ,n:it:now:has,ugnt,en,0.00011420740063956144,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.6764132553606238,0.005694231997529985,0,0.7451255881477955,0.842652062939779,1,0,0.00003242427804169432,0
0,n:καὶ,n:has:been:revealed,ugnt,en,0.00011420740063956144,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.7504873294346979,0.005694231997529985,0,0.7451255881477955,0.6473241535773258,1,0,0.00003242427804169432,0
0,n:καὶ,n:revealed:by:the,ugnt,en,0.00011420740063956144,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.8245614035087719,0.005694231997529985,0,0.7451255881477955,0.6989798063326094,1,0,0.00003242427804169432,0
0,n:προφήταις,n:men,ugnt,en,0.012195121951219513,0.00641025641025641,0,0,1,0,0,0,0,0,0,0,1,0.5497076023391813,0.3204677152317881,0,0.9305832980305827,0.7821485918965911,1,0,0.10269955650588242,0
0,n:προφήταις,n:has,ugnt,en,0.012195121951219513,0.0030581039755351682,0,0,1,0,0,0,0,0,0,0,1,0.6978557504873294,0.21364514348785874,0,0.9305832980305827,0.7821485918965911,1,0,0.04564424733594775,0
0,n:προφήταις,n:by,ugnt,en,0.012195121951219513,0.0011001100110011,0,0,1,0,0,0,0,0,0,0,1,0.8089668615984406,0.07121504782928624,0,0.9305832980305827,0.7534466108393005,1,0,0.005071583037327527,0
0,n:προφήταις,n:the,ugnt,en,0.024390243902439025,0.00014961101137043686,0,0,0.5,0,0,0,0,0,0,0,,0.7614035087719297,0.0048926368737677575,0,0.9305832980305827,0.7821485918965911,0.5,0,0.000023937895578551936,0
0,n:προφήταις,n:holy,ugnt,en,0.012195121951219513,0.003205128205128205,0,0,1,0,0,0,0,0,0,0,1,0.9941520467836257,0.21364514348785874,0,0.9305832980305827,0.8117186881954361,1,0,0.04564424733594775,0
1,n:προφήταις,n:prophets,ugnt,en,0.012195121951219513,0.0070921985815602835,0,0,1,0,0,0,0,0,0,0,1,0.8947368421052632,0.42729028697571747,0,0.9305832980305827,0.9390755149165878,1,0,0.182576989343791,0
0,n:προφήταις,n:in:other,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.14230019493177393,0.780109783661608,0,0.8973516328204021,0.9058345807991608,1,0,0.6085712745645608,0
0,n:προφήταις,n:men:as,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.5497076023391813,0.780109783661608,0,0.8973516328204021,0.8421764451481336,1,0,0.6085712745645608,0
0,n:προφήταις,n:now:has,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.6608187134502924,0.780109783661608,0,0.8973516328204021,0.8735416993633169,1,0,0.6085712745645608,0
0,n:προφήταις,n:has:been,ugnt,en,0.012195121951219513,0.010416666666666666,0,0,1,0,0,0,0,0,0,0,1,0.6978557504873294,0.6409354304635762,0,0.8973516328204021,0.9058345807991608,1,0,0.41079822602352967,0
0,n:προφήταις,n:holy:apostles,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.9941520467836257,0.780109783661608,0,0.8973516328204021,0.9231025868581431,1,0,0.6085712745645608,0
0,n:προφήταις,n:of:men:as,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.5126705653021442,0.780109783661608,0,0.7451255881477955,0.9058345807991608,1,0,0.6085712745645608,0
0,n:προφήταις,n:as:it:now,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.5867446393762183,0.780109783661608,0,0.7451255881477955,0.9058345807991608,1,0,0.6085712745645608,0
0,n:προφήταις,n:it:now:has,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.6237816764132553,0.780109783661608,0,0.7451255881477955,0.9390755149165878,1,0,0.6085712745645608,0
0,n:προφήταις,n:spirit:to:his,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.8830409356725146,0.780109783661608,0,0.7451255881477955,0.9568476614322854,1,0,0.6085712745645608,0
0,n:ἐν,n:as,ugnt,en,0.0026435045317220545,0.01583710407239819,0,0,1,0,0,0,0,0,0,0,1,0.53411306042885,0.18392832297712708,0,0.9305832980305827,0.9940132968512619,1,0,0.033829627993178374,0
0,n:ἐν,n:it,ugnt,en,0.0010070493454179255,0.014814814814814815,0,0,1,0,0,0,0,0,0,0,1,0.571150097465887,0.08245062754147077,0,0.9305832980305827,0.9940132968512619,1,0,0.006798105981982338,0
0,n:ἐν,n:has,ugnt,en,0.0008811681772406848,0.021406727828746176,0,0,1,0,0,0,0,0,0,0,1,0.645224171539961,0.03805413578837112,0,0.9305832980305827,0.9708852131175437,1,0,0.0014481172505997877,0
0,n:ἐν,n:been,ugnt,en,0.0006294058408862034,0.015723270440251572,0,0,1,0,0,0,0,0,0,0,1,0.6822612085769981,0.044396491753099634,0,0.9305832980305827,0.9367432461769907,1,0,0.0019710484799830437,0
1,n:ἐν,n:by,ugnt,en,0.0027693856998992953,0.0242024202420242,0,0,1,0,0,0,0,0,0,0,1,0.7563352826510722,0.11416240736511335,0,0.9305832980305827,0.9940132968512619,1,0,0.013033055255398086,0
0,n:ἐν,n:to,ugnt,en,0.010448136958710977,0.016596680663867228,0,0,0.5,0,0,0,0,0,0,0,,0.7807017543859649,0.6849744441906801,0,0.9305832980305827,0.9940132968512619,0.5,0,0.46918998919433114,0
0,n:ἐν,n:holy,ugnt,en,0.0010070493454179255,0.02564102564102564,0,0,1,0,0,0,0,0,0,0,1,0.9415204678362573,0.03805413578837112,0,0.9305832980305827,0.9367432461769907,1,0,0.0014481172505997877,0
0,n:ἐν,n:apostles,ugnt,en,0.00012588116817724068,0.0070921985815602835,0,0,1,0,0,0,0,0,0,0,1,0.9785575048732944,0.01902706789418556,0,0.9305832980305827,0.8096431542537972,1,0,0.00036202931264994693,0
0,n:ἐν,n:and,ugnt,en,0.013846928499496475,0.017452006980802792,0,0,1,0,0,0,0,0,0,0,1,0.9844054580896686,0.8118215634852505,0,0.9305832980305827,0.9708852131175437,1,0,0.6590542509396365,0
0,n:ἐν,n:prophets,ugnt,en,0.00012588116817724068,0.0070921985815602835,0,0,1,0,0,0,0,0,0,0,1,0.9473684210526315,0.01902706789418556,0,0.9305832980305827,0.8096431542537972,1,0,0.00036202931264994693,0
0,n:ἐν,n:known:to,ugnt,en,0.0006294058408862034,0.0205761316872428,0,0,1,0,0,0,0,0,0,0,1,0.31189083820662766,0.0317117798236426,0,0.8973516328204021,0.8400388220179986,1,0,0.001005636979583186,0
0,n:ἐν,n:the:spirit,ugnt,en,0.0013846928499496476,0.03081232492997199,0,0,1,0,0,0,0,0,0,0,1,0.7933723196881092,0.050738847717828155,0,0.8973516328204021,0.7801337846422095,1,0,0.0025744306677329552,0
0,n:ἐν,n:to:his,ugnt,en,0.00025176233635448137,0.012578616352201259,0,0,1,0,0,0,0,0,0,0,1,0.8674463937621832,0.01902706789418556,0,0.8973516328204021,0.9035686107227693,1,0,0.00036202931264994693,0
0,n:ἐν,n:was:not:made,ugnt,en,0.00012588116817724068,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.2007797270955166,0.006342355964728519,0,0.7451255881477955,0.7514911878509893,1,0,0.000040225479183327426,0
0,n:ἐν,n:of:men:as,ugnt,en,0.00012588116817724068,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.4600389863547758,0.006342355964728519,0,0.7451255881477955,0.8400388220179986,1,0,0.000040225479183327426,0
0,n:ἐν,n:it:now:has,ugnt,en,0.00012588116817724068,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.571150097465887,0.006342355964728519,0,0.7451255881477955,0.8096431542537972,1,0,0.000040225479183327426,0
0,n:ἐν,n:now:has:been,ugnt,en,0.00012588116817724068,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.608187134502924,0.006342355964728519,0,0.7451255881477955,0.7514911878509893,1,0,0.000040225479183327426,0
0,n:πνεύματι,n:the,ugnt,en,0.02669902912621359,0.0008228605625374027,0,0,0.5,0,0,0,0,0,0,0,,0.33333333333333326,0.0342484581163743,0,0.9305832980305827,0.8142612300750405,0.5,0,0.0011729568833490447,0
0,n:πνεύματι,n:sons,ugnt,en,0.0024271844660194173,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.37037037037037035,0.3343327644264034,0,0.9305832980305827,0.844795002936293,1,0,0.11177839736900096,0
0,n:πνεύματι,n:men,ugnt,en,0.0024271844660194173,0.00641025641025641,0,0,1,0,0,0,0,0,0,0,1,0.4444444444444444,0.4457770192352045,0,0.9305832980305827,0.8142612300750405,1,0,0.1987171508782239,0
0,n:πνεύματι,n:spirit,ugnt,en,0.01699029126213592,0.010558069381598794,0,0,1,0,0,0,0,0,0,0,1,0.7777777777777778,0.6409354304635762,0,0.9305832980305827,0.9086102710647777,1,0,0.41079822602352967,0
0,n:πνεύματι,n:to,ugnt,en,0.012135922330097087,0.0009998000399920016,0,0,0.5,0,0,0,0,0,0,0,,0.7333333333333333,0.08308422246750062,0,0.9305832980305827,0.7846167850423645,0.5,0,0.006902988023029135,0
0,n:πνεύματι,n:holy,ugnt,en,0.0048543689320388345,0.00641025641025641,0,0,1,0,0,0,0,0,0,0,1,0.8888888888888888,0.6686655288528068,0,0.9305832980305827,0.844795002936293,1,0,0.4471135894760038,0
0,n:πνεύματι,n:apostles,ugnt,en,0.0024271844660194173,0.0070921985815602835,0,0,1,0,0,0,0,0,0,0,1,0.9259259259259259,0.3343327644264034,0,0.9305832980305827,0.9762250155049171,1,0,0.11177839736900096,0
0,n:πνεύματι,n:the:sons,ugnt,en,0.0024271844660194173,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.33333333333333326,0.3343327644264034,0,0.8973516328204021,0.9419323717746815,1,0,0.11177839736900096,0
0,n:πνεύματι,n:as:it,ugnt,en,0.0024271844660194173,0.010752688172043012,0,0,1,0,0,0,0,0,0,0,1,0.4814814814814814,0.22288850961760226,0,0.8973516328204021,0.844795002936293,1,0,0.04967928771955597,0
0,n:πνεύματι,n:by:the,ugnt,en,0.0024271844660194173,0.003436426116838488,0,0,1,0,0,0,0,0,0,0,1,0.7037037037037037,0.6686655288528068,0,0.8973516328204021,0.8762379649732507,1,0,0.4471135894760038,0
1,n:πνεύματι,n:the:spirit,ugnt,en,0.012135922330097087,0.014005602240896359,0,0,1,0,0,0,0,0,0,0,1,0.7407407407407407,0.891554038470409,0,0.8973516328204021,0.9885957530957126,1,0,0.7948686035128956,0
0,n:πνεύματι,n:spirit:to,ugnt,en,0.0048543689320388345,0.020833333333333332,0,0,1,0,0,0,0,0,0,0,1,0.7777777777777778,0.22288850961760226,0,0.8973516328204021,0.9762250155049171,1,0,0.04967928771955597,0
0,n:πνεύματι,n:his:holy,ugnt,en,0.0024271844660194173,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.8518518518518519,0.11144425480880113,0,0.8973516328204021,0.9419323717746815,1,0,0.012419821929888993,0
0,n:πνεύματι,n:other:generations:was,ugnt,en,0.0024271844660194173,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.07407407407407407,0.11144425480880113,0,0.7451255881477955,0.6837525150032777,1,0,0.012419821929888993,0
0,n:πνεύματι,n:been:revealed:by,ugnt,en,0.0024271844660194173,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.6296296296296297,0.11144425480880113,0,0.7451255881477955,0.8249628021820674,1,0,0.012419821929888993,0
0,n:πνεύματι,n:spirit:to:his,ugnt,en,0.0024271844660194173,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.7777777777777778,0.11144425480880113,0,0.7451255881477955,0.9202915240956033,1,0,0.012419821929888993,0
0,n:ὃ:ἑτέραις,n:in,ugnt,en,0.012195121951219513,0.0001752541184717841,0,0,1,0,0,0,0,0,0,0,1,0.962962962962963,0.011146703138496977,0,0.717325549826709,0.7846167850423645,1,0,0.00012424899085777835,0
0,n:ὃ:ἑτέραις,n:generations,ugnt,en,0.012195121951219513,0.009009009009009009,0,0,1,0,0,0,0,0,0,0,1,0.8888888888888888,0.6409354304635762,0,0.717325549826709,0.9202915240956033,1,0,0.41079822602352967,0
0,n:ὃ:ἑτέραις,n:it,ugnt,en,0.012195121951219513,0.001851851851851852,0,0,1,0,0,0,0,0,0,0,1,0.4814814814814815,0.09860545084055017,0,0.717325549826709,0.7846167850423645,1,0,0.009723034935468156,0
0,n:ὃ:ἑτέραις,n:has,ugnt,en,0.012195121951219513,0.0030581039755351682,0,0,1,0,0,0,0,0,0,0,1,0.40740740740740744,0.21364514348785874,0,0.717325549826709,0.8142612300750405,1,0,0.04564424733594775,0
0,n:ὃ:ἑτέραις,n:been,ugnt,en,0.012195121951219513,0.0031446540880503146,0,0,1,0,0,0,0,0,0,0,1,0.37037037037037035,0.18312440870387892,0,0.717325549826709,0.844795002936293,1,0,0.033534549063145284,0
0,n:ὃ:ἑτέραις,n:the,ugnt,en,0.024390243902439025,0.00014961101137043686,0,0,0.5,0,0,0,0,0,0,0,,0.23333333333333336,0.0048926368737677575,0,0.717325549826709,0.8142612300750405,0.5,0,0.000023937895578551936,0
0,n:ὃ:ἑτέραις,n:holy,ugnt,en,0.012195121951219513,0.003205128205128205,0,0,1,0,0,0,0,0,0,0,1,0.11111111111111116,0.21364514348785874,0,0.717325549826709,0.844795002936293,1,0,0.04564424733594775,0
0,n:ὃ:ἑτέραις,n:which:in,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,1,0.780109783661608,0,0.8650761992027132,0.9419323717746815,1,0,0.6085712745645608,0
0,n:ὃ:ἑτέραις,n:the:sons,ugnt,en,0.012195121951219513,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.6666666666666667,0.42729028697571747,0,0.8650761992027132,0.9419323717746815,1,0,0.182576989343791,0
0,n:ὃ:ἑτέραις,n:as:it,ugnt,en,0.012195121951219513,0.010752688172043012,0,0,1,0,0,0,0,0,0,0,1,0.5185185185185186,0.6409354304635762,0,0.8650761992027132,0.844795002936293,1,0,0.41079822602352967,0
0,n:ὃ:ἑτέραις,n:been:revealed,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.37037037037037035,0.780109783661608,0,0.8650761992027132,0.8875854900500522,1,0,0.6085712745645608,0
0,n:ὃ:ἑτέραις,n:by:the,ugnt,en,0.012195121951219513,0.003436426116838488,0,0,1,0,0,0,0,0,0,0,1,0.2962962962962963,0.21364514348785874,0,0.8650761992027132,0.8762379649732507,1,0,0.04564424733594775,0
0,n:ὃ:ἑτέραις,n:and:prophets,ugnt,en,0.012195121951219513,0.010752688172043012,0,0,1,0,0,0,0,0,0,0,1,0.03703703703703709,0.6409354304635762,0,0.8650761992027132,0.9202915240956033,1,0,0.41079822602352967,0
0,n:ὃ:ἑτέραις,n:generations:was:not,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.8888888888888888,0.780109783661608,0,0.9647922870492951,0.7377027335278828,1,0,0.6085712745645608,0
0,n:ὃ:ἑτέραις,n:made:known:to,ugnt,en,0.012195121951219513,0.005555555555555556,0,0,1,0,0,0,0,0,0,0,1,0.7777777777777778,0.3204677152317881,0,0.9647922870492951,0.9202915240956033,1,0,0.10269955650588242,0
0,n:ὃ:ἑτέραις,n:sons:of:men,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.6296296296296297,0.780109783661608,0,0.9647922870492951,0.9885957530957126,1,0,0.6085712745645608,0
0,n:ὃ:ἑτέραις,n:has:been:revealed,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.40740740740740744,0.780109783661608,0,0.9647922870492951,0.7950059241338925,1,0,0.6085712745645608,0
0,n:ἑτέραις:γενεαῖς,n:in,ugnt,en,0.012195121951219513,0.0001752541184717841,0,0,1,0,0,0,0,0,0,0,1,0.9844054580896686,0.011146703138496977,0,0.717325549826709,0.6120967771404516,1,0,0.00012424899085777835,0
0,n:ἑτέραις:γενεαῖς,n:known,ugnt,en,0.012195121951219513,0.003367003367003367,0,0,1,0,0,0,0,0,0,0,1,0.7933723196881092,0.21364514348785874,0,0.717325549826709,0.6873826228344927,1,0,0.04564424733594775,0
0,n:ἑτέραις:γενεαῖς,n:men,ugnt,en,0.012195121951219513,0.00641025641025641,0,0,1,0,0,0,0,0,0,0,1,0.6081871345029239,0.3204677152317881,0,0.717325549826709,0.6364189600204587,1,0,0.10269955650588242,0
0,n:ἑτέραις:γενεαῖς,n:now,ugnt,en,0.012195121951219513,0.003663003663003663,0,0,1,0,0,0,0,0,0,0,1,0.4970760233918128,0.25637417218543046,0,0.717325549826709,0.6364189600204587,1,0,0.06572771616376474,0
0,n:ἑτέραις:γενεαῖς,n:has,ugnt,en,0.012195121951219513,0.0030581039755351682,0,0,1,0,0,0,0,0,0,0,1,0.4600389863547758,0.21364514348785874,0,0.717325549826709,0.6364189600204587,1,0,0.04564424733594775,0
0,n:ἑτέραις:γενεαῖς,n:been,ugnt,en,0.012195121951219513,0.0031446540880503146,0,0,1,0,0,0,0,0,0,0,1,0.4230019493177388,0.18312440870387892,0,0.717325549826709,0.6615082406740311,1,0,0.033534549063145284,0
0,n:ἑτέραις:γενεαῖς,n:the,ugnt,en,0.024390243902439025,0.00014961101137043686,0,0,0.5,0,0,0,0,0,0,0,,0.2807017543859649,0.0048926368737677575,0,0.717325549826709,0.6364189600204587,0.5,0,0.000023937895578551936,0
0,n:ἑτέραις:γενεαῖς,n:to,ugnt,en,0.024390243902439025,0.0003999200159968006,0,0,0.5,0,0,0,0,0,0,0,,0.21403508771929833,0.011869174638214375,0,0.717325549826709,0.6120967771404516,0.5,0,0.00014087730659243135,0
0,n:ἑτέραις:γενεαῖς,n:known:to,ugnt,en,0.012195121951219513,0.00411522633744856,0,0,1,0,0,0,0,0,0,0,1,0.7933723196881092,0.25637417218543046,0,0.8650761992027132,0.7415601063592383,1,0,0.06572771616376474,0
0,n:ἑτέραις:γενεαῖς,n:the:sons,ugnt,en,0.012195121951219513,0.005376344086021506,0,0,1,0,0,0,0,0,0,0,1,0.7192982456140351,0.42729028697571747,0,0.8650761992027132,0.7415601063592383,1,0,0.182576989343791,0
0,n:ἑτέραις:γενεαῖς,n:it:now,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.53411306042885,0.780109783661608,0,0.8650761992027132,0.6873826228344927,1,0,0.6085712745645608,0
0,n:ἑτέραις:γενεαῖς,n:now:has,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.4970760233918128,0.780109783661608,0,0.8650761992027132,0.7140603897544979,1,0,0.6085712745645608,0
0,n:ἑτέραις:γενεαῖς,n:the:spirit,ugnt,en,0.012195121951219513,0.0028011204481792717,0,0,1,0,0,0,0,0,0,0,1,0.31189083820662766,0.16023385761589404,0,0.8650761992027132,0.7991010696056122,1,0,0.025674889126470604,0
0,n:ἑτέραις:γενεαῖς,n:his:holy,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.2007797270955165,0.780109783661608,0,0.8650761992027132,0.7415601063592383,1,0,0.6085712745645608,0
0,n:ἑτέραις:γενεαῖς,n:holy:apostles,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.16374269005847952,0.780109783661608,0,0.8650761992027132,0.8920576954172571,1,0,0.6085712745645608,0
0,n:ἑτέραις:γενεαῖς,n:apostles:and,ugnt,en,0.012195121951219513,0.0070921985815602835,0,0,1,0,0,0,0,0,0,0,1,0.12670565302144254,0.42729028697571747,0,0.8650761992027132,0.860159747247728,1,0,0.182576989343791,0
0,n:ἑτέραις:γενεαῖς,n:sons:of:men,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.6822612085769981,0.780109783661608,0,0.9647922870492951,0.7991010696056122,1,0,0.6085712745645608,0
0,n:ἑτέραις:γενεαῖς,n:now:has:been,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.4970760233918128,0.780109783661608,0,0.9647922870492951,0.8291808738391712,1,0,0.6085712745645608,0
0,n:ἑτέραις:γενεαῖς,n:the:spirit:to,ugnt,en,0.012195121951219513,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,1,0.31189083820662766,0.780109783661608,0,0.9647922870492951,0.860159747247728,1,0,0.6085712745645608,0
0,n:γενεαῖς:οὐκ,n:in,ugnt,en,0.012195121951219513,0.0001752541184717841,0,0,1,0,0,0,0,0,0,0,1,0.9317738791423003,0.011146703138496977,0,0.717325549826709,0.7232750311380786,1,0,0.00012424899085777835,0
0,n:γενεαῖς:οὐκ,n:other,ugnt,en,0.012195121951219513,0.006666666666666667,0,0,1,0,0,0,0,0,0,0,1,0.9688109161793372,0.42729028697571747,0,0.717325549826709,0.8091825015835192,1,0,0.182576989343791,0
0,n:γενεαῖς:οὐκ,n:of,ugnt,en,0.012195121951219513,0.0001283532280836863,0,0,1,0,0,0,0,0,0,0,1,0.6978557504873295,0.008545805739514349,0,0.717325549826709,0.7232750311380786,1,0,0.00007303079573751639,0
0,n:γενεαῖς:οὐκ,n:has,ugnt,en,0.012195121951219513,0.0030581039755351682,0,0,1,0,0,0,0,0,0,0,1,0.5126705653021443,0.21364514348785874,0,0.717325549826709,0.7510572012676012,1,0,0.04564424733594775,0
